Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
25.924162438921794,male,1,own,little,moderate,702.1097440035214,12.740050632722852,car
63.38507808802677,male,2,own,little,little,7304.132974065968,62.84457930376387,business
32.459682564068274,male,2,rent,little,moderate,2094.696518456823,12.739165748470832,car
32.9859483761764,male,2,own,none,none,3511.5848327337335,18.645518675524556,car
32.88058853709757,male,3,own,none,none,9582.059710871254,38.41600007449492,car
37.919090635415785,male,3,free,little,little,5492.411395054845,19.493813121956613,car
30.670789458784537,male,2,own,little,moderate,8139.903946263358,27.85671749118918,car
35.371140345102305,female,3,own,little,moderate,2102.9423477169335,24.849790814492444,furniture/equipment
78.94583554668034,female,3,free,little,moderate,5447.614500809036,9.51505511710916,car
55.5646823678349,male,2,own,none,none,734.4886430852033,24.57929205899585,car
26.98284456922456,female,2,rent,none,little,2313.4244239198133,10.614478062235136,furniture/equipment
36.59102579455335,male,2,own,none,none,1995.5472340359624,15.885181023858761,radio/TV
25.13195637406678,female,2,own,little,none,1010.2219467049263,6.075622039256141,radio/TV
37.897605659818595,male,2,free,none,none,737.9542445408367,6.160585938730517,radio/TV
43.647385287681914,male,1,own,quite rich,none,2704.009603427488,21.93108166336762,business
25.506050789870983,female,2,free,little,moderate,5967.560593689124,25.055587321372407,education
24.269034110412203,female,2,rent,none,little,8962.171640493529,18.46458830324923,education
41.882514482707634,male,2,own,none,little,2320.935040764725,21.155591491740875,furniture/equipment
71.37344230686136,male,3,free,little,moderate,7834.658603075534,10.550294721788102,car
46.644031996740104,female,3,free,little,little,6754.6145455352325,25.10675081665031,car
57.37666143240389,male,2,own,little,little,1483.685503637996,12.418610039961994,car
51.26043771391976,male,2,free,little,moderate,6489.937551823619,51.4067588413599,education
47.93730162783855,male,2,free,little,none,2080.940397650748,19.495946560711786,furniture/equipment
50.718976716053916,male,1,own,none,rich,1526.1454711209806,18.725917865815248,radio/TV
27.992767621041743,female,2,own,little,little,348.41824482637554,6.226539969941422,domestic appliances
24.49657295321112,male,1,own,little,moderate,1072.1420335526643,10.5982415330824,radio/TV
35.282113627090055,male,2,own,little,none,2937.9633127081734,12.514072948860726,furniture/equipment
24.788952711225022,male,2,free,little,little,4850.986706851584,50.26617868736329,car
31.133019757983263,male,3,own,quite rich,none,2441.0653375257843,31.943791891034806,radio/TV
40.7501605739572,male,2,free,none,moderate,7017.513142136198,48.567018155993,business
34.65860862708879,male,2,own,little,none,1562.1745152104909,16.145490697455802,radio/TV
33.48527934377158,male,2,own,little,little,4762.675627702844,31.543608314597606,furniture/equipment
29.338396920727412,male,2,rent,little,little,6412.455780144622,12.501241645305077,radio/TV
26.896030167163264,male,2,own,little,little,2251.1665092977732,9.433937852240138,furniture/equipment
25.87541413669838,female,2,rent,little,little,1476.6098361935533,15.738728806506156,furniture/equipment
57.04443878839651,female,3,own,none,none,7920.365437530456,30.461279217933043,car
47.43944666902935,male,3,own,little,none,6868.826645034959,6.479392587294388,car
71.18182964051353,male,2,rent,none,none,7238.212425279174,18.914877227617424,car
27.50045024896714,female,2,own,none,moderate,3168.820781397948,31.765801278268427,radio/TV
41.15548840816112,male,1,own,little,little,1436.0191293680239,6.414185972468886,car
31.2877885442598,male,3,own,little,little,4234.759472108805,37.064763030556584,furniture/equipment
54.34362288648616,male,2,own,none,none,2625.9422010675457,25.42726651153691,radio/TV
33.140526421732424,male,2,own,little,rich,4787.3955460165225,37.60729841455287,radio/TV
70.44594561374718,male,2,free,little,little,2634.2745399707546,19.20483747907794,radio/TV
62.83711042642939,female,1,own,little,little,394.3972573561352,12.08946541911564,radio/TV
41.90468002745389,male,1,rent,little,little,2201.5826995625957,12.576217367942096,car
36.61166567254283,male,2,own,little,none,2464.524192075892,24.910646085223696,car
40.665112037557925,female,2,own,little,little,911.9037351520689,6.351871554076099,car
30.497298136503563,female,2,own,quite rich,moderate,8654.584664193268,50.85124241987347,car
29.44937170899817,male,2,own,moderate,moderate,4821.8928942849425,46.61313669466018,car
26.484489039074234,male,1,own,little,little,1177.7074844596384,9.321808704448312,radio/TV
37.44579102849397,male,2,own,little,little,1786.0015572210173,15.716800389432802,car
34.449956408951664,female,2,rent,none,little,1313.0988098110006,24.769611730888705,car
26.794162451284798,female,0,rent,little,moderate,1834.0698257682966,16.00259510863564,car
32.80210566121806,male,2,own,none,rich,3220.2979372303957,25.02278054378523,radio/TV
21.97749576359785,male,1,own,little,little,1328.2919875382445,11.902322827362806,furniture/equipment
24.443791484344942,female,2,rent,none,little,1285.2874031185881,12.510042706410768,education
52.43642646081388,female,2,free,moderate,moderate,2753.8331113585978,37.052248448992344,radio/TV
31.650424707511046,male,2,own,none,little,7001.812522234349,30.521234510723435,furniture/equipment
77.81185303155166,male,3,own,little,none,4796.955136387738,24.606035213653165,business
29.987363919450203,male,2,own,little,moderate,1125.3480996021226,6.313129016619957,radio/TV
27.28480746895593,male,2,own,little,rich,4348.226274908741,38.75662139633873,radio/TV
27.703059863226326,male,2,own,little,moderate,965.0536212124791,8.450109515818397,business
30.872682308595568,female,3,own,little,moderate,4979.546332463798,37.36331756048467,radio/TV
51.42426442259555,male,1,own,none,little,1328.179527721649,12.709417006840969,furniture/equipment
35.275332890539765,male,1,own,moderate,none,1919.39454700405,6.244909162773721,business
36.2079469712712,male,2,own,none,moderate,2960.8226156655574,24.86659182280169,business
38.87330375607388,male,2,rent,little,little,3944.2945749485225,6.161476479812041,car
29.786441258748503,male,2,own,rich,little,2754.5550777118056,18.269341629569382,furniture/equipment
32.15262625569472,male,3,own,little,little,2359.876217697447,18.7596274656386,car
37.234133002584976,male,1,rent,moderate,none,1539.119906026623,10.531610697984027,car
22.16470974240333,female,2,own,moderate,none,10524.000923316018,62.88405159598213,radio/TV
41.20143019319087,male,2,own,none,none,3342.388084259131,31.25041984323159,radio/TV
28.348495500239878,female,0,own,little,little,798.1162790318323,18.55953141814916,education
21.82610203115335,male,1,rent,little,little,2063.997570325962,25.491958172008786,radio/TV
55.285292205893526,male,3,free,little,little,8357.727737353433,12.283888339212819,furniture/equipment
31.27527950954985,male,3,own,moderate,moderate,2052.276639776674,31.96561674830609,radio/TV
35.033650609148076,male,2,own,little,none,2464.8519822468784,18.539201873186382,radio/TV
30.325596846519606,female,2,own,little,little,1650.1247190755494,12.419415543035273,furniture/equipment
22.806017058735787,male,2,free,little,little,3260.65490066655,24.495943108504473,furniture/equipment
37.93923320538539,male,3,own,little,none,3422.537529371377,21.839411098308034,car
33.76020315001786,male,2,own,little,none,6364.463781707254,19.251112485052076,radio/TV
38.861604854989004,male,2,own,little,rich,2231.0682280971287,19.085626111839822,radio/TV
26.112128843669268,female,2,rent,little,little,2237.7487385196446,19.252231960330093,furniture/equipment
29.972911670941258,female,2,own,quite rich,none,1408.051323248298,25.45062842204829,radio/TV
46.563445697843655,male,2,own,little,moderate,4290.699253630623,24.67023848230542,furniture/equipment
28.561209053543674,female,2,own,little,none,1539.144774898325,9.39045793962104,business
45.080708251308614,male,2,own,quite rich,none,553.9442122764001,12.41275220901181,radio/TV
30.030100456328686,male,2,own,moderate,moderate,1539.91163805244,9.689503482727027,car
43.55875417570154,male,3,free,little,little,8280.624753715263,49.25108289943074,car
23.885212701054012,male,2,own,none,moderate,2150.142711216675,9.610865584090039,furniture/equipment
25.769349827540303,female,2,own,little,little,3345.0234276089386,19.22146339323916,radio/TV
47.555485102241505,male,3,rent,little,little,3440.7861640196384,6.51955442420593,furniture/equipment
36.362775928256916,male,2,rent,little,none,1274.5452067167128,6.25083760888446,car
33.43747090790577,male,2,free,rich,moderate,1197.518664252346,9.578217988724429,education
69.33982476765411,male,2,own,none,little,1233.799513213628,6.573798220384662,radio/TV
23.2683675626501,male,2,free,little,little,4070.1995581653186,14.527060330458564,car
34.31995682899407,male,2,own,little,none,1596.0440049857275,24.46318068118447,radio/TV
27.40890313410424,male,3,free,none,moderate,9807.724413559388,60.74398795931069,radio/TV
25.39653049470828,male,2,own,quite rich,none,2182.3545055995633,6.38552544346336,car
55.3567279219777,male,2,free,little,little,7571.982069291915,48.59217580026376,furniture/equipment
22.09762564462601,male,2,rent,little,moderate,2919.523935345331,18.76596514094235,car
70.96505196224356,female,3,own,little,moderate,1259.6635522251079,9.528716373667013,education
